Месяц;Стратегия;Дата;Кампания;Показы;Клики;Расход(руб.);Лиды_deti;Лиды_parkour;Звонок;Лиды_vozdushnya-gimnastika_
январь;Ручная;25.01.2023;[Поиск] Воздушная гимнастика. Москва;52;0;0;0;0;0;0
январь;Ручная;25.01.2023;[Поиск] Спортивная гимнастика. Москва;134;6;410.73;0;0;0;0
январь;Ручная;25.01.2023;[Поиск] Цирковое искусство. Москва;56;1;26;0;0;0;0
январь;Ручная;25.01.2023;[Поиск] Акробатика. Москва;332;17;1079.05;0;0;0;0
январь;Ручная;25.01.2023;[Поиск] Гимнастика для малышей. Москва;245;4;337.24;0;0;0;0
январь;Автоматическая;25.01.2023;[РСЯ] vozdushnya-gimnastika;110;1;20.53;0;0;0;0
январь;Автоматическая;25.01.2023;01.12 [РСЯ] deti CPA 1170;2255;10;0;0;0;0;0
январь;Автоматическая;25.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;1368;10;0;0;0;0;0
январь;Автоматическая;25.01.2023;09.01 [Мастер кампаний] deti;1345;10;960;1;0;0;0
январь;Автоматическая;25.01.2023;09.01.23 ДРР [РСЯ] Общая;6128;53;1920;2;0;0;0
январь;Автоматическая;25.01.2023;16.01 [РСЯ] parkour. CPA 1000;1696;9;0;0;0;0;0
январь;Ручная;26.01.2023;[Поиск] Паркур. Москва;65;4;170.82;0;0;0;0
январь;Ручная;26.01.2023;[Поиск] Воздушная гимнастика. Москва;56;2;80.92;0;0;0;0
январь;Ручная;26.01.2023;[Поиск] Спортивная гимнастика. Москва;117;3;174.4;0;0;0;0
январь;Ручная;26.01.2023;[Поиск] Цирковое искусство. Москва;27;0;0;0;0;0;0
январь;Ручная;26.01.2023;[Поиск] Акробатика. Москва;319;16;679.71;0;0;0;0
январь;Ручная;26.01.2023;[Поиск] Гимнастика для малышей. Москва;131;4;413.5;0;0;0;0
январь;Автоматическая;26.01.2023;[РСЯ] vozdushnya-gimnastika;159;0;0;0;0;0;0
январь;Автоматическая;26.01.2023;01.12 [РСЯ] deti CPA 1170;8764;68;3240;3;0;0;0
январь;Автоматическая;26.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;344;3;0;0;0;0;0
январь;Автоматическая;26.01.2023;09.01 [Мастер кампаний] deti;1693;13;0;0;0;0;0
январь;Автоматическая;26.01.2023;09.01.23 ДРР [РСЯ] Общая;1785;20;960;1;0;0;0
январь;Автоматическая;26.01.2023;16.01 [РСЯ] parkour. CPA 1000;231;3;0;0;0;0;0
январь;Ручная;27.01.2023;[Поиск] Паркур. Москва;70;3;106.33;0;0;0;0
январь;Ручная;27.01.2023;[Поиск] Воздушная гимнастика. Москва;61;0;0;0;0;0;0
январь;Ручная;27.01.2023;[Поиск] Спортивная гимнастика. Москва;123;6;184.36;0;0;0;0
январь;Ручная;27.01.2023;[Поиск] Цирковое искусство. Москва;34;2;79.86;0;0;0;0
январь;Ручная;27.01.2023;[Поиск] Акробатика. Москва;285;8;538.89;0;0;0;0
январь;Ручная;27.01.2023;[Поиск] Гимнастика для малышей. Москва;108;5;195.1;0;0;0;0
январь;Автоматическая;27.01.2023;[РСЯ] vozdushnya-gimnastika;82;2;48.59;0;0;0;2
январь;Автоматическая;27.01.2023;01.12 [РСЯ] deti CPA 1170;1972;9;0;0;0;0;0
январь;Автоматическая;27.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;997;10;0;0;0;0;0
январь;Автоматическая;27.01.2023;09.01 [Мастер кампаний] deti;3224;13;0;0;0;0;0
январь;Автоматическая;27.01.2023;09.01.23 ДРР [РСЯ] Общая;2437;36;3120;2;0;0;0
январь;Автоматическая;27.01.2023;16.01 [РСЯ] parkour. CPA 1000;2893;14;1200;0;1;0;0
январь;Ручная;28.01.2023;[Поиск] Паркур. Москва;80;4;156.74;0;0;0;0
январь;Ручная;28.01.2023;[Поиск] Воздушная гимнастика. Москва;48;2;60.95;0;0;0;0
январь;Ручная;28.01.2023;[Поиск] Спортивная гимнастика. Москва;173;5;281.65;0;0;0;0
январь;Ручная;28.01.2023;[Поиск] Цирковое искусство. Москва;36;4;99.47;0;0;0;0
январь;Ручная;28.01.2023;[Поиск] Акробатика. Москва;193;5;272.75;0;0;0;0
январь;Ручная;28.01.2023;[Поиск] Гимнастика для малышей. Москва;157;5;231.64;0;0;0;0
январь;Автоматическая;28.01.2023;[РСЯ] vozdushnya-gimnastika;134;4;45.23;0;0;0;1
январь;Автоматическая;28.01.2023;01.12 [РСЯ] deti CPA 1170;849;5;0;0;0;0;0
январь;Автоматическая;28.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;2638;23;0;0;0;0;0
январь;Автоматическая;28.01.2023;09.01 [Мастер кампаний] deti;1160;6;1920;2;0;0;0
январь;Автоматическая;28.01.2023;09.01.23 ДРР [РСЯ] Общая;5255;57;4080;2;1;0;0
январь;Автоматическая;28.01.2023;16.01 [РСЯ] parkour. CPA 1000;1291;5;0;0;0;0;0
январь;Ручная;29.01.2023;[Поиск] Паркур. Москва;96;4;151.56;0;0;0;0
январь;Ручная;29.01.2023;[Поиск] Воздушная гимнастика. Москва;52;1;19.31;0;0;0;0
январь;Ручная;29.01.2023;[Поиск] Спортивная гимнастика. Москва;190;9;420.17;0;0;0;0
январь;Ручная;29.01.2023;[Поиск] Цирковое искусство. Москва;51;10;227.06;0;0;0;0
январь;Ручная;29.01.2023;[Поиск] Акробатика. Москва;305;9;572.95;0;0;0;0
январь;Ручная;29.01.2023;[Поиск] Гимнастика для малышей. Москва;132;5;392.34;0;0;0;0
январь;Автоматическая;29.01.2023;[РСЯ] vozdushnya-gimnastika;34299;288;2340;0;0;0;1
январь;Автоматическая;29.01.2023;01.12 [РСЯ] deti CPA 1170;9727;42;3240;3;0;1;0
январь;Автоматическая;29.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;2466;21;0;0;0;0;0
январь;Автоматическая;29.01.2023;09.01 [Мастер кампаний] deti;2255;13;1920;2;0;0;0
январь;Автоматическая;29.01.2023;09.01.23 ДРР [РСЯ] Общая;5847;63;3120;2;0;0;1
январь;Автоматическая;29.01.2023;16.01 [РСЯ] parkour. CPA 1000;4009;19;0;0;0;0;0
январь;Ручная;30.01.2023;[Поиск] Паркур. Москва;75;3;116.23;0;0;0;0
январь;Ручная;30.01.2023;[Поиск] Воздушная гимнастика. Москва;57;1;40.17;0;0;0;0
январь;Ручная;30.01.2023;[Поиск] Спортивная гимнастика. Москва;237;6;374.26;0;0;0;0
январь;Ручная;30.01.2023;[Поиск] Цирковое искусство. Москва;38;1;46.15;0;0;0;0
январь;Ручная;30.01.2023;[Поиск] Акробатика. Москва;243;13;635.19;0;0;0;0
январь;Ручная;30.01.2023;[Поиск] Гимнастика для малышей. Москва;133;3;310.01;0;0;0;0
январь;Автоматическая;30.01.2023;[РСЯ] vozdushnya-gimnastika;19631;168;2172.2;0;0;0;1
январь;Автоматическая;30.01.2023;01.12 [РСЯ] deti CPA 1170;1054;6;1080;1;0;0;0
январь;Автоматическая;30.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;737;10;0;0;0;0;0
январь;Автоматическая;30.01.2023;09.01 [Мастер кампаний] deti;1708;18;960;1;0;0;0
январь;Автоматическая;30.01.2023;09.01.23 ДРР [РСЯ] Общая;2575;37;0;0;0;0;0
январь;Автоматическая;30.01.2023;16.01 [РСЯ] parkour. CPA 1000;71;1;0;0;0;0;0
январь;Ручная;31.01.2023;[Поиск] Паркур. Москва;84;3;141.73;0;0;0;0
январь;Ручная;31.01.2023;[Поиск] Воздушная гимнастика. Москва;46;0;0;0;0;0;0
январь;Ручная;31.01.2023;[Поиск] Спортивная гимнастика. Москва;219;9;367.49;0;0;2;0
январь;Ручная;31.01.2023;[Поиск] Цирковое искусство. Москва;52;3;44.42;0;0;0;0
январь;Ручная;31.01.2023;[Поиск] Акробатика. Москва;258;9;456.76;0;0;0;0
январь;Ручная;31.01.2023;[Поиск] Гимнастика для малышей. Москва;227;5;292.9;0;0;0;0
январь;Автоматическая;31.01.2023;[РСЯ] vozdushnya-gimnastika;15760;119;1957.26;0;0;0;0
январь;Автоматическая;31.01.2023;01.12 [РСЯ] deti CPA 1170;9469;53;3240;3;0;1;0
январь;Автоматическая;31.01.2023;01.12 [РСЯ] vzroslye. CPA 1000;87;1;0;0;0;0;0
январь;Автоматическая;31.01.2023;09.01 [Мастер кампаний] deti;6114;32;2880;3;0;0;0
январь;Автоматическая;31.01.2023;09.01.23 ДРР [РСЯ] Общая;601;14;960;1;0;0;0
январь;Автоматическая;31.01.2023;16.01 [РСЯ] parkour. CPA 1000;344;1;0;0;0;0;0
февраль;Ручная;01.02.2023;[Поиск] Паркур. Москва;10;1;55.99;0;0;0;0
февраль;Ручная;01.02.2023;[Поиск] Воздушная гимнастика. Москва;17;1;27.08;0;0;0;0
февраль;Ручная;01.02.2023;[Поиск] Спортивная гимнастика. Москва;57;4;275.96;0;0;0;0
февраль;Ручная;01.02.2023;[Поиск] Цирковое искусство. Москва;8;1;29.88;0;0;0;0
февраль;Ручная;01.02.2023;[Поиск] Акробатика. Москва;77;9;540.63;0;0;0;0
февраль;Ручная;01.02.2023;[Поиск] Гимнастика для малышей. Москва;74;0;0;0;0;0;0
февраль;Автоматическая;01.02.2023;[РСЯ] vozdushnya-gimnastika;7826;96;2044.76;0;0;0;0
февраль;Автоматическая;01.02.2023;01.12 [РСЯ] deti CPA 1170;2929;17;1080;1;0;0;0
февраль;Автоматическая;01.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;514;3;0;0;0;0;0
февраль;Автоматическая;01.02.2023;09.01 [Мастер кампаний] deti;3642;14;1920;2;0;0;0
февраль;Автоматическая;01.02.2023;09.01.23 ДРР [РСЯ] Общая;705;6;1200;0;0;0;0
февраль;Автоматическая;01.02.2023;16.01 [РСЯ] parkour. CPA 1000;1015;4;0;0;0;0;0
февраль;Ручная;02.02.2023;[Поиск] Паркур. Москва;51;2;46.63;0;0;0;0
февраль;Ручная;02.02.2023;[Поиск] Воздушная гимнастика. Москва;48;3;81.77;0;0;0;0
февраль;Ручная;02.02.2023;[Поиск] Спортивная гимнастика. Москва;146;10;736.69;0;0;0;0
февраль;Ручная;02.02.2023;[Поиск] Цирковое искусство. Москва;34;1;13.54;0;0;0;0
февраль;Ручная;02.02.2023;[Поиск] Акробатика. Москва;231;9;396;0;0;0;0
февраль;Ручная;02.02.2023;[Поиск] Гимнастика для малышей. Москва;104;6;399.02;0;0;0;0
февраль;Автоматическая;02.02.2023;[РСЯ] vozdushnya-gimnastika;4708;41;897.32;0;0;0;1
февраль;Автоматическая;02.02.2023;01.12 [РСЯ] deti CPA 1170;13120;58;2160;2;0;0;0
февраль;Автоматическая;02.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;5003;28;0;0;0;0;0
февраль;Автоматическая;02.02.2023;09.01 [Мастер кампаний] deti;11578;61;2880;3;0;0;0
февраль;Автоматическая;02.02.2023;09.01.23 ДРР [РСЯ] Общая;6337;54;960;1;0;0;0
февраль;Автоматическая;02.02.2023;16.01 [РСЯ] parkour. CPA 1000;4689;16;0;0;0;0;0
февраль;Ручная;03.02.2023;[Поиск] Паркур. Москва;80;4;110.57;0;0;0;0
февраль;Ручная;03.02.2023;[Поиск] Воздушная гимнастика. Москва;58;3;128.56;0;0;0;0
февраль;Ручная;03.02.2023;[Поиск] Спортивная гимнастика. Москва;145;9;343.26;0;0;0;0
февраль;Ручная;03.02.2023;[Поиск] Цирковое искусство. Москва;44;2;73.4;0;0;0;0
февраль;Ручная;03.02.2023;[Поиск] Акробатика. Москва;212;13;643.61;0;0;0;0
февраль;Ручная;03.02.2023;[Поиск] Гимнастика для малышей. Москва;83;6;456.79;0;0;0;0
февраль;Автоматическая;03.02.2023;[РСЯ] vozdushnya-gimnastika;183;2;83.22;0;0;0;1
февраль;Автоматическая;03.02.2023;01.12 [РСЯ] deti CPA 1170;4996;37;1080;1;0;1;0
февраль;Автоматическая;03.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;266;2;0;0;0;0;0
февраль;Автоматическая;03.02.2023;09.01 [Мастер кампаний] deti;2117;12;960;1;0;0;0
февраль;Автоматическая;03.02.2023;09.01.23 ДРР [РСЯ] Общая;554;8;960;1;0;0;0
февраль;Автоматическая;03.02.2023;16.01 [РСЯ] parkour. CPA 1000;171;1;0;0;0;0;0
февраль;Ручная;04.02.2023;[Поиск] Паркур. Москва;71;1;9.43;0;0;0;0
февраль;Ручная;04.02.2023;[Поиск] Воздушная гимнастика. Москва;37;1;26.59;0;0;0;0
февраль;Ручная;04.02.2023;[Поиск] Спортивная гимнастика. Москва;128;4;114.78;0;0;0;0
февраль;Ручная;04.02.2023;[Поиск] Цирковое искусство. Москва;36;3;99.55;0;0;0;0
февраль;Ручная;04.02.2023;[Поиск] Акробатика. Москва;207;8;378.69;0;0;0;0
февраль;Ручная;04.02.2023;[Поиск] Гимнастика для малышей. Москва;169;4;300.08;0;0;0;0
февраль;Автоматическая;04.02.2023;[РСЯ] vozdushnya-gimnastika;4808;44;886.45;0;0;0;0
февраль;Автоматическая;04.02.2023;01.12 [РСЯ] deti CPA 1170;15913;84;4320;4;0;0;0
февраль;Автоматическая;04.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;5264;24;0;0;0;0;0
февраль;Автоматическая;04.02.2023;09.01 [Мастер кампаний] deti;21053;91;4800;5;0;0;0
февраль;Автоматическая;04.02.2023;09.01.23 ДРР [РСЯ] Общая;6213;33;1920;2;0;0;0
февраль;Автоматическая;04.02.2023;16.01 [РСЯ] parkour. CPA 1000;8005;35;1200;0;1;0;0
февраль;Ручная;05.02.2023;[Поиск] Паркур. Москва;78;6;164.81;0;0;0;0
февраль;Ручная;05.02.2023;[Поиск] Воздушная гимнастика. Москва;39;2;53.4;0;0;0;0
февраль;Ручная;05.02.2023;[Поиск] Спортивная гимнастика. Москва;162;7;315.32;0;0;0;0
февраль;Ручная;05.02.2023;[Поиск] Цирковое искусство. Москва;46;2;33.81;0;0;0;0
февраль;Ручная;05.02.2023;[Поиск] Акробатика. Москва;198;14;415.46;0;0;0;0
февраль;Ручная;05.02.2023;[Поиск] Гимнастика для малышей. Москва;130;4;281.6;0;0;0;0
февраль;Автоматическая;05.02.2023;[РСЯ] vozdushnya-gimnastika;3565;30;519.17;0;0;0;0
февраль;Автоматическая;05.02.2023;01.12 [РСЯ] deti CPA 1170;18304;96;2160;2;0;0;0
февраль;Автоматическая;05.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;4571;25;0;0;0;0;0
февраль;Автоматическая;05.02.2023;09.01 [Мастер кампаний] deti;20915;81;0;0;0;0;0
февраль;Автоматическая;05.02.2023;09.01.23 ДРР [РСЯ] Общая;5692;54;960;1;0;0;0
февраль;Автоматическая;05.02.2023;16.01 [РСЯ] parkour. CPA 1000;4265;25;0;0;0;0;0
февраль;Ручная;06.02.2023;[Поиск] Паркур. Москва;93;8;295.44;0;0;0;0
февраль;Ручная;06.02.2023;[Поиск] Воздушная гимнастика. Москва;39;1;24.26;0;0;0;0
февраль;Ручная;06.02.2023;[Поиск] Спортивная гимнастика. Москва;126;2;44.07;0;0;0;0
февраль;Ручная;06.02.2023;[Поиск] Цирковое искусство. Москва;54;2;63.77;0;0;0;0
февраль;Ручная;06.02.2023;[Поиск] Акробатика. Москва;178;8;395.93;0;0;0;0
февраль;Ручная;06.02.2023;[Поиск] Гимнастика для малышей. Москва;253;5;274.09;0;0;0;0
февраль;Автоматическая;06.02.2023;[РСЯ] vozdushnya-gimnastika;19444;92;1964.98;0;0;1;1
февраль;Автоматическая;06.02.2023;01.12 [РСЯ] deti CPA 1170;9532;34;3240;3;0;0;0
февраль;Автоматическая;06.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;1094;6;0;0;0;0;0
февраль;Автоматическая;06.02.2023;09.01 [Мастер кампаний] deti;2120;22;1920;2;0;0;0
февраль;Автоматическая;06.02.2023;09.01.23 ДРР [РСЯ] Общая;1592;16;1920;1;1;0;0
февраль;Автоматическая;06.02.2023;16.01 [РСЯ] parkour. CPA 1000;186;0;0;0;0;0;0
февраль;Ручная;07.02.2023;[Поиск] Паркур. Москва;72;2;131.79;0;0;0;0
февраль;Ручная;07.02.2023;[Поиск] Воздушная гимнастика. Москва;30;1;14.82;0;0;0;0
февраль;Ручная;07.02.2023;[Поиск] Спортивная гимнастика. Москва;139;3;146.47;0;0;0;0
февраль;Ручная;07.02.2023;[Поиск] Цирковое искусство. Москва;45;3;169.1;0;0;0;0
февраль;Ручная;07.02.2023;[Поиск] Акробатика. Москва;133;5;222;0;0;0;0
февраль;Ручная;07.02.2023;[Поиск] Гимнастика для малышей. Москва;180;4;308.25;0;0;0;0
февраль;Автоматическая;07.02.2023;[РСЯ] vozdushnya-gimnastika;20259;75;1797.14;0;0;0;3
февраль;Автоматическая;07.02.2023;01.12 [РСЯ] deti CPA 1170;3904;11;1080;1;0;0;0
февраль;Автоматическая;07.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;2914;12;0;0;0;0;0
февраль;Автоматическая;07.02.2023;09.01 [Мастер кампаний] deti;433;17;0;0;0;0;0
февраль;Автоматическая;07.02.2023;09.01.23 ДРР [РСЯ] Общая;11390;44;960;1;0;0;0
февраль;Автоматическая;07.02.2023;16.01 [РСЯ] parkour. CPA 1000;5878;18;0;0;0;0;0
февраль;Ручная;08.02.2023;[Поиск] Паркур. Москва;74;3;113.75;0;0;0;0
февраль;Ручная;08.02.2023;[Поиск] Воздушная гимнастика. Москва;49;0;0;0;0;0;0
февраль;Ручная;08.02.2023;[Поиск] Спортивная гимнастика. Москва;185;4;189.4;0;0;0;0
февраль;Ручная;08.02.2023;[Поиск] Цирковое искусство. Москва;32;1;24.76;0;0;0;0
февраль;Ручная;08.02.2023;[Поиск] Акробатика. Москва;142;7;238.28;0;0;0;0
февраль;Ручная;08.02.2023;[Поиск] Гимнастика для малышей. Москва;111;6;444.9;0;0;0;0
февраль;Автоматическая;08.02.2023;[РСЯ] vozdushnya-gimnastika;1897;14;479.41;0;0;1;1
февраль;Автоматическая;08.02.2023;01.12 [РСЯ] deti CPA 1170;8942;39;3240;3;0;0;0
февраль;Автоматическая;08.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;2414;15;0;0;0;0;0
февраль;Автоматическая;08.02.2023;09.01 [Мастер кампаний] deti;1043;6;0;0;0;0;0
февраль;Автоматическая;08.02.2023;09.01.23 ДРР [РСЯ] Общая;12808;72;960;0;1;0;0
февраль;Автоматическая;08.02.2023;16.01 [РСЯ] parkour. CPA 1000;3185;16;0;0;0;0;0
февраль;Ручная;09.02.2023;[Поиск] Паркур. Москва;79;7;278.19;0;0;0;0
февраль;Ручная;09.02.2023;[Поиск] Воздушная гимнастика. Москва;35;0;0;0;0;0;0
февраль;Ручная;09.02.2023;[Поиск] Спортивная гимнастика. Москва;151;7;275.82;0;0;0;0
февраль;Ручная;09.02.2023;[Поиск] Цирковое искусство. Москва;65;4;247.37;0;0;0;0
февраль;Ручная;09.02.2023;[Поиск] Акробатика. Москва;184;13;518.31;0;0;0;0
февраль;Ручная;09.02.2023;[Поиск] Гимнастика для малышей. Москва;92;3;362.09;0;0;0;0
февраль;Автоматическая;09.02.2023;[РСЯ] vozdushnya-gimnastika;79;1;55.44;0;0;0;0
февраль;Автоматическая;09.02.2023;01.12 [РСЯ] deti CPA 1170;5400;26;2160;2;0;0;0
февраль;Автоматическая;09.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;261;1;0;0;0;0;0
февраль;Автоматическая;09.02.2023;09.01 [Мастер кампаний] deti;135;10;0;0;0;0;0
февраль;Автоматическая;09.02.2023;09.01.23 ДРР [РСЯ] Общая;3277;24;1920;2;0;0;1
февраль;Автоматическая;09.02.2023;16.01 [РСЯ] parkour. CPA 1000;263;0;0;0;0;0;0
февраль;Ручная;10.02.2023;[Поиск] Паркур. Москва;54;4;223.66;0;0;0;0
февраль;Ручная;10.02.2023;[Поиск] Воздушная гимнастика. Москва;30;0;0;0;0;0;0
февраль;Ручная;10.02.2023;[Поиск] Спортивная гимнастика. Москва;151;7;426.02;0;0;0;0
февраль;Ручная;10.02.2023;[Поиск] Цирковое искусство. Москва;37;2;68.57;0;0;0;0
февраль;Ручная;10.02.2023;[Поиск] Акробатика. Москва;223;8;356.34;0;0;0;0
февраль;Ручная;10.02.2023;[Поиск] Гимнастика для малышей. Москва;72;4;345.37;0;0;0;0
февраль;Автоматическая;10.02.2023;[РСЯ] vozdushnya-gimnastika;36;0;0;0;0;0;0
февраль;Автоматическая;10.02.2023;01.12 [РСЯ] deti CPA 1170;6347;28;1080;1;0;0;0
февраль;Автоматическая;10.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;2961;15;0;0;0;0;0
февраль;Автоматическая;10.02.2023;09.01 [Мастер кампаний] deti;730;8;0;0;0;0;0
февраль;Автоматическая;10.02.2023;09.01.23 ДРР [РСЯ] Общая;6853;35;1920;2;0;0;0
февраль;Автоматическая;10.02.2023;16.01 [РСЯ] parkour. CPA 1000;2970;15;2400;0;2;0;0
февраль;Ручная;11.02.2023;[Поиск] Паркур. Москва;102;8;387.72;0;0;0;0
февраль;Ручная;11.02.2023;[Поиск] Воздушная гимнастика. Москва;49;2;34.16;0;0;0;0
февраль;Ручная;11.02.2023;[Поиск] Спортивная гимнастика. Москва;212;9;440.2;0;0;0;0
февраль;Ручная;11.02.2023;[Поиск] Цирковое искусство. Москва;30;0;0;0;0;0;0
февраль;Ручная;11.02.2023;[Поиск] Акробатика. Москва;261;17;655.77;0;0;0;0
февраль;Ручная;11.02.2023;[Поиск] Гимнастика для малышей. Москва;155;3;135.86;0;0;0;0
февраль;Автоматическая;11.02.2023;[РСЯ] vozdushnya-gimnastika;467;3;67.98;0;0;0;0
февраль;Автоматическая;11.02.2023;01.12 [РСЯ] deti CPA 1170;10792;59;3240;3;0;1;0
февраль;Автоматическая;11.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;4005;36;0;0;0;0;0
февраль;Автоматическая;11.02.2023;09.01 [Мастер кампаний] deti;2593;26;960;1;0;0;0
февраль;Автоматическая;11.02.2023;09.01.23 ДРР [РСЯ] Общая;9080;64;2880;3;0;0;0
февраль;Автоматическая;11.02.2023;16.01 [РСЯ] parkour. CPA 1000;6831;30;0;0;0;0;0
февраль;Ручная;12.02.2023;[Поиск] Паркур. Москва;118;12;642.36;0;0;0;0
февраль;Ручная;12.02.2023;[Поиск] Воздушная гимнастика. Москва;24;4;136.34;0;0;0;0
февраль;Ручная;12.02.2023;[Поиск] Спортивная гимнастика. Москва;185;9;372.69;0;0;0;0
февраль;Ручная;12.02.2023;[Поиск] Цирковое искусство. Москва;41;2;47.48;0;0;0;0
февраль;Ручная;12.02.2023;[Поиск] Акробатика. Москва;329;31;1385.45;0;0;0;0
февраль;Ручная;12.02.2023;[Поиск] Гимнастика для малышей. Москва;91;6;435.07;0;0;0;0
февраль;Автоматическая;12.02.2023;[РСЯ] vozdushnya-gimnastika;2914;16;423.98;0;0;0;0
февраль;Автоматическая;12.02.2023;01.12 [РСЯ] deti CPA 1170;4220;26;2160;2;0;1;0
февраль;Автоматическая;12.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;1715;15;0;0;0;0;0
февраль;Автоматическая;12.02.2023;09.01 [Мастер кампаний] deti;1149;9;0;0;0;0;0
февраль;Автоматическая;12.02.2023;09.01.23 ДРР [РСЯ] Общая;4054;31;1920;2;0;0;0
февраль;Автоматическая;12.02.2023;16.01 [РСЯ] parkour. CPA 1000;2180;8;0;0;0;0;0
февраль;Ручная;13.02.2023;[Поиск] Паркур. Москва;95;7;404.71;0;0;0;0
февраль;Ручная;13.02.2023;[Поиск] Воздушная гимнастика. Москва;37;1;26.8;0;0;0;0
февраль;Ручная;13.02.2023;[Поиск] Спортивная гимнастика. Москва;208;11;608.8;0;0;1;0
февраль;Ручная;13.02.2023;[Поиск] Цирковое искусство. Москва;40;3;108.84;0;0;0;0
февраль;Ручная;13.02.2023;[Поиск] Акробатика. Москва;310;19;1260.43;0;0;0;0
февраль;Ручная;13.02.2023;[Поиск] Гимнастика для малышей. Москва;123;2;83.45;0;0;0;0
февраль;Автоматическая;13.02.2023;[РСЯ] vozdushnya-gimnastika;787;4;112.38;0;0;0;0
февраль;Автоматическая;13.02.2023;01.12 [РСЯ] deti CPA 1170;5576;39;1080;1;0;0;0
февраль;Автоматическая;13.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;340;2;0;0;0;0;0
февраль;Автоматическая;13.02.2023;09.01 [Мастер кампаний] deti;3702;28;0;0;0;0;0
февраль;Автоматическая;13.02.2023;09.01.23 ДРР [РСЯ] Общая;939;6;0;0;0;0;0
февраль;Автоматическая;13.02.2023;16.01 [РСЯ] parkour. CPA 1000;149;1;0;0;0;0;0
февраль;Ручная;14.02.2023;[Поиск] Паркур. Москва;74;3;149.69;0;0;0;0
февраль;Ручная;14.02.2023;[Поиск] Воздушная гимнастика. Москва;52;2;56.48;0;0;0;0
февраль;Ручная;14.02.2023;[Поиск] Спортивная гимнастика. Москва;248;7;240.22;0;0;0;0
февраль;Ручная;14.02.2023;[Поиск] Цирковое искусство. Москва;43;0;0;0;0;0;0
февраль;Ручная;14.02.2023;[Поиск] Акробатика. Москва;308;16;675.5;0;0;2;0
февраль;Ручная;14.02.2023;[Поиск] Гимнастика для малышей. Москва;150;7;324.65;0;0;0;0
февраль;Автоматическая;14.02.2023;[РСЯ] vozdushnya-gimnastika;269;2;48.14;0;0;0;0
февраль;Автоматическая;14.02.2023;01.12 [РСЯ] deti CPA 1170;677;3;0;0;0;0;0
февраль;Автоматическая;14.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;10;0;0;0;0;0;0
февраль;Автоматическая;14.02.2023;09.01 [Мастер кампаний] deti;631;3;0;0;0;0;0
февраль;Автоматическая;14.02.2023;09.01.23 ДРР [РСЯ] Общая;206;0;0;0;0;0;0
февраль;Автоматическая;14.02.2023;16.01 [РСЯ] parkour. CPA 1000;264;3;0;0;0;0;0
февраль;Ручная;15.02.2023;[Поиск] Паркур. Москва;65;4;168.96;0;0;0;0
февраль;Ручная;15.02.2023;[Поиск] Воздушная гимнастика. Москва;43;0;0;0;0;0;0
февраль;Ручная;15.02.2023;[Поиск] Спортивная гимнастика. Москва;227;13;687.8;0;0;0;0
февраль;Ручная;15.02.2023;[Поиск] Цирковое искусство. Москва;46;2;27.53;0;0;0;0
февраль;Ручная;15.02.2023;[Поиск] Акробатика. Москва;320;15;668.4;0;0;0;0
февраль;Ручная;15.02.2023;[Поиск] Гимнастика для малышей. Москва;109;6;461.47;0;0;0;0
февраль;Автоматическая;15.02.2023;[РСЯ] vozdushnya-gimnastika;78;0;0;0;0;0;0
февраль;Автоматическая;15.02.2023;01.12 [РСЯ] deti CPA 1170;60;1;0;0;0;0;0
февраль;Автоматическая;15.02.2023;01.12 [РСЯ] vzroslye. CPA 1000;2;0;0;0;0;0;0
февраль;Автоматическая;15.02.2023;09.01 [Мастер кампаний] deti;30;0;0;0;0;0;0
февраль;Автоматическая;15.02.2023;09.01.23 ДРР [РСЯ] Общая;215;4;960;1;0;0;0
февраль;Автоматическая;15.02.2023;16.01 [РСЯ] parkour. CPA 1000;42;1;1200;0;1;0;0
февраль;Ручная;16.02.2023;[Поиск] Паркур. Москва;92;3;258.92;0;0;0;0
февраль;Ручная;16.02.2023;[Поиск] Воздушная гимнастика. Москва;26;1;13.42;0;0;0;0
февраль;Ручная;16.02.2023;[Поиск] Спортивная гимнастика. Москва;184;13;780;0;0;0;0
февраль;Ручная;16.02.2023;[Поиск] Цирковое искусство. Москва;28;1;7.23;0;0;0;0
